latitude,longitude,state,county
37.38,-122.05,California,Santa Clara County
37.38,-122.06,California,Santa Clara County
37.39,-122.05,California,Santa Clara County
37.4,-122.06,California,Santa Clara County
37.39,-122.06,California,Santa Clara County
37.39,-122.07,California,Santa Clara County
37.4,-122.08,California,Santa Clara County
37.4,-122.07,California,Santa Clara County
37.41,-122.07,California,Santa Clara County
37.41,-122.08,California,Santa Clara County
37.4,-122.09,California,Santa Clara County
37.41,-122.1,California,Santa Clara County
37.41,-122.09,California,Santa Clara County
37.42,-122.09,California,Santa Clara County
37.41,-122.11,California,Santa Clara County
37.4,-122.1,California,Santa Clara County
37.4,-122.11,California,Santa Clara County
37.39,-122.09,California,Santa Clara County
37.39,-122.08,California,Santa Clara County
37.38,-122.07,California,Santa Clara County
37.39,-122.1,California,Santa Clara County
37.38,-122.09,California,Santa Clara County
37.38,-122.08,California,Santa Clara County
37.37,-122.08,California,Santa Clara County
37.37,-122.09,California,Santa Clara County
37.37,-122.07,California,Santa Clara County
37.36,-122.07,California,Santa Clara County
37.36,-122.08,California,Santa Clara County
37.36,-122.09,California,Santa Clara County
37.34,-122.07,California,Santa Clara County
37.35,-122.07,California,Santa Clara County
37.35,-122.08,California,Santa Clara County
37.34,-122.08,California,Santa Clara County
37.38,-122.1,California,Santa Clara County
37.37,-122.1,California,Santa Clara County
37.37,-122.11,California,Santa Clara County
37.38,-122.11,California,Santa Clara County
37.37,-122.12,California,Santa Clara County
37.39,-122.11,California,Santa Clara County
37.4,-122.12,California,Santa Clara County
37.39,-122.12,California,Santa Clara County
37.38,-122.12,California,Santa Clara County
37.4,-122.13,California,Santa Clara County
37.41,-122.13,California,Santa Clara County
37.41,-122.14,California,Santa Clara County
37.42,-122.14,California,Santa Clara County
37.42,-122.13,California,Santa Clara County
37.41,-122.12,California,Santa Clara County
37.43,-122.11,California,Santa Clara County
37.42,-122.11,California,Santa Clara County
37.42,-122.12,California,Santa Clara County
37.43,-122.13,California,Santa Clara County
37.43,-122.12,California,Santa Clara County
37.44,-122.12,California,Santa Clara County
37.44,-122.13,California,Santa Clara County
37.44,-122.11,California,Santa Clara County
37.45,-122.13,California,Santa Clara County
37.45,-122.14,California,Santa Clara County
37.45,-122.15,California,Santa Clara County
37.44,-122.16,California,Santa Clara County
37.44,-122.15,California,Santa Clara County
37.44,-122.14,California,Santa Clara County
37.43,-122.14,California,Santa Clara County
37.43,-122.15,California,Santa Clara County
37.42,-122.15,California,Santa Clara County
37.42,-122.16,California,Santa Clara County
37.41,-122.15,California,Santa Clara County
37.43,-122.17,California,Santa Clara County
37.41,-122.18,California,Santa Clara County
37.39,-122.13,California,Santa Clara County
37.36,-122.11,California,Santa Clara County
37.37,-122.13,California,Santa Clara County
37.38,-122.14,California,Santa Clara County
37.36,-122.1,California,Santa Clara County
37.35,-122.09,California,Santa Clara County
37.36,-122.14,California,Santa Clara County
37.35,-122.15,California,Santa Clara County
37.31,-122.11,California,Santa Clara County
37.29,-122.12,California,Santa Clara County
37.28,-122.12,California,Santa Clara County
37.24,-122.08,California,Santa Clara County
37.18,-122.01,California,Santa Clara County
37.16,-121.98,California,CAL Fire Santa Clara Unit
37.16,-121.9,California,Santa Clara County
37.13,-121.93,California,Santa Clara County
37.24,-121.88,California,Santa Clara County
37.24,-121.9,California,Santa Clara County
37.22,-121.86,California,Santa Clara County
37.23,-121.86,California,Santa Clara County
37.22,-121.85,California,Santa Clara County
37.21,-121.89,California,Santa Clara County
37.18,-121.84,California,Santa Clara County
37.22,-121.87,California,Santa Clara County
37.21,-121.86,California,Santa Clara County
37.21,-121.87,California,Santa Clara County
37.23,-121.83,California,Santa Clara County
37.19,-121.8,California,Santa Clara County
37.21,-121.84,California,Santa Clara County
37.2,-121.83,California,Santa Clara County
37.21,-121.83,California,Santa Clara County
37.23,-121.89,California,Santa Clara County
37.23,-121.87,California,Santa Clara County
37.27,-121.87,California,Santa Clara County
37.27,-121.86,California,Santa Clara County
37.23,-121.77,California,Santa Clara County
37.22,-121.77,California,Santa Clara County
37.23,-121.76,California,Santa Clara County
37.25,-121.84,California,Santa Clara County
37.24,-121.84,California,Santa Clara County
37.24,-121.85,California,Santa Clara County
37.25,-121.86,California,Santa Clara County
37.27,-121.81,California,Santa Clara County
37.27,-121.8,California,Santa Clara County
37.27,-121.82,California,Santa Clara County
37.26,-121.8,California,Santa Clara County
37.27,-121.85,California,Santa Clara County
37.27,-121.84,California,Santa Clara County
37.27,-121.83,California,Santa Clara County
37.26,-121.82,California,Santa Clara County
37.26,-121.83,California,Santa Clara County
37.26,-121.81,California,Santa Clara County
37.25,-121.81,California,Santa Clara County
37.25,-121.82,California,Santa Clara County
37.25,-121.83,California,Santa Clara County
37.26,-121.87,California,Santa Clara County
37.26,-121.86,California,Santa Clara County
37.26,-121.85,California,Santa Clara County
37.26,-121.84,California,Santa Clara County
37.25,-121.87,California,Santa Clara County
37.25,-121.85,California,Santa Clara County
37.24,-121.83,California,Santa Clara County
37.24,-121.81,California,Santa Clara County
37.24,-121.82,California,Santa Clara County
37.23,-121.82,California,Santa Clara County
37.23,-121.81,California,Santa Clara County
37.24,-121.78,California,Santa Clara County
37.22,-121.78,California,Santa Clara County
37.23,-121.78,California,Santa Clara County
37.23,-121.79,California,Santa Clara County
37.23,-121.8,California,Santa Clara County
37.26,-121.76,California,Santa Clara County
37.24,-121.77,California,Santa Clara County
37.2,-121.7,California,Santa Clara County
37.19,-121.74,California,Santa Clara County
37.16,-121.72,California,Santa Clara County
37.11,-121.75,California,Santa Clara County
37,-121.68,California,Santa Clara County
37.15,-121.61,California,Santa Clara County
37.13,-121.6,California,Santa Clara County
37.15,-121.64,California,Santa Clara County
37.14,-121.64,California,Santa Clara County
37.12,-121.63,California,Santa Clara County
37.14,-121.69,California,Santa Clara County
37.13,-121.66,California,Santa Clara County
37.12,-121.65,California,Santa Clara County
37.11,-121.66,California,Santa Clara County
37.11,-121.65,California,Santa Clara County
37.1,-121.63,California,Santa Clara County
37.13,-121.67,California,Santa Clara County
37.08,-121.56,California,Santa Clara County
37.06,-121.61,California,Santa Clara County
37.09,-121.6,California,Santa Clara County
37.09,-121.62,California,Santa Clara County
37.01,-121.58,California,Santa Clara County
37,-121.57,California,Santa Clara County
36.98,-121.57,California,Santa Clara County
36.97,-121.59,California,CAL Fire Santa Clara Unit
37.01,-121.59,California,Santa Clara County
37.03,-121.61,California,Santa Clara County
37.03,-121.58,California,Santa Clara County
37.02,-121.58,California,Santa Clara County
37.02,-121.59,California,Santa Clara County
37.02,-121.57,California,Santa Clara County
37.01,-121.57,California,Santa Clara County
37,-121.56,California,Santa Clara County
36.99,-121.54,California,Santa Clara County
37.02,-121.51,California,Santa Clara County
37.35,-121.74,California,Santa Clara County
37.37,-121.55,California,Santa Clara County
37.19,-121.59,California,Santa Clara County
37.06,-121.37,California,Santa Clara County
37.18,-122.03,California,CAL Fire San Mateo Santa Cruz Unit
37.13,-121.96,California,CAL Fire San Mateo Santa Cruz Unit
37.14,-121.98,California,CAL Fire San Mateo Santa Cruz Unit
37,-122,California,Santa Cruz County
36.99,-122.01,California,Santa Cruz County
36.99,-121.99,California,CAL Fire San Mateo Santa Cruz Unit
36.98,-121.99,California,CAL Fire San Mateo Santa Cruz Unit
36.98,-122,California,CAL Fire San Mateo Santa Cruz Unit
36.98,-122.01,California,Santa Cruz County
36.99,-122.02,California,CAL Fire San Mateo Santa Cruz Unit
36.98,-122.02,California,Santa Cruz County
36.98,-122.04,California,CAL Fire San Mateo Santa Cruz Unit
36.97,-122.04,California,CAL Fire San Mateo Santa Cruz Unit
37,-122.06,California,CAL Fire San Mateo Santa Cruz Unit
36.97,-122.05,California,CAL Fire San Mateo Santa Cruz Unit
36.98,-122.06,California,CAL Fire San Mateo Santa Cruz Unit
36.96,-122.04,California,CAL Fire San Mateo Santa Cruz Unit
36.98,-122.03,California,CAL Fire San Mateo Santa Cruz Unit
36.97,-122.02,California,CAL Fire San Mateo Santa Cruz Unit
36.97,-122.01,California,CAL Fire San Mateo Santa Cruz Unit
36.97,-122,California,CAL Fire San Mateo Santa Cruz Unit
36.93,-122,California,Santa Cruz County
36.95,-122.01,California,Santa Cruz County
36.97,-122.03,California,CAL Fire San Mateo Santa Cruz Unit
36.96,-122.03,California,CAL Fire San Mateo Santa Cruz Unit
36.96,-122.02,California,CAL Fire San Mateo Santa Cruz Unit
36.95,-122.04,California,Santa Cruz County
36.91,-122.01,California,Santa Cruz County
36.96,-122.05,California,CAL Fire San Mateo Santa Cruz Unit
36.96,-122.06,California,CAL Fire San Mateo Santa Cruz Unit
36.87,-122.05,California,CAL Fire San Mateo Santa Cruz Unit
37,-122.04,California,CAL Fire San Mateo Santa Cruz Unit
36.91,-121.75,California,CAL Fire San Mateo Santa Cruz Unit
36.92,-121.74,California,CAL Fire San Mateo Santa Cruz Unit
36.93,-121.75,California,Santa Cruz County
36.92,-121.75,California,CAL Fire San Mateo Santa Cruz Unit
36.92,-121.76,California,CAL Fire San Mateo Santa Cruz Unit
36.91,-121.76,California,CAL Fire San Mateo Santa Cruz Unit
36.91,-121.77,California,Santa Cruz County
36.9,-121.76,California,CAL Fire San Benito Monterey Unit
36.93,-121.77,California,CAL Fire San Mateo Santa Cruz Unit
36.92,-121.77,California,CAL Fire San Mateo Santa Cruz Unit
36.93,-121.79,California,CAL Fire San Mateo Santa Cruz Unit
36.92,-121.78,California,CAL Fire San Mateo Santa Cruz Unit
36.93,-121.78,California,CAL Fire San Mateo Santa Cruz Unit
36.94,-121.77,California,CAL Fire San Mateo Santa Cruz Unit
36.95,-121.79,California,Santa Cruz County
36.94,-121.8,California,CAL Fire San Mateo Santa Cruz Unit
37.08,-122.25,California,Santa Cruz County
37.08,-122.14,California,CAL Fire San Mateo Santa Cruz Unit
37.05,-122.11,California,Santa Cruz County
36.97,-122.13,California,Santa Cruz County
37.13,-122.07,California,CAL Fire San Mateo Santa Cruz Unit
37.09,-122.09,California,CAL Fire San Mateo Santa Cruz Unit
37.11,-122.09,California,CAL Fire San Mateo Santa Cruz Unit
37.09,-122.12,California,Santa Cruz County
37.07,-122.09,California,Santa Cruz County
37.08,-122.08,California,Santa Cruz County
37.17,-122.16,California,CAL Fire San Mateo Santa Cruz Unit
37.12,-122.12,California,CAL Fire San Mateo Santa Cruz Unit
37.15,-122.18,California,Santa Cruz County
37.16,-122.12,California,Santa Cruz County
37.19,-122.1,California,Santa Cruz County
37.15,-122.08,California,Santa Cruz County
37.11,-122.11,California,Santa Cruz County
37.14,-122.11,California,Santa Cruz County
37.15,-122.13,California,Santa Cruz County
37.21,-122.09,California,Santa Cruz County
37.12,-122,California,CAL Fire San Mateo Santa Cruz Unit
37.12,-122.04,California,Santa Cruz County
37.11,-122.02,California,CAL Fire San Mateo Santa Cruz Unit
37.11,-122.05,California,CAL Fire San Mateo Santa Cruz Unit
37.08,-122.07,California,CAL Fire San Mateo Santa Cruz Unit
37.05,-122.05,California,Santa Cruz County
37.06,-122.07,California,Santa Cruz County
37.04,-122.08,California,CAL Fire San Mateo Santa Cruz Unit
37.03,-122.08,California,CAL Fire San Mateo Santa Cruz Unit
37.04,-122.04,California,CAL Fire San Mateo Santa Cruz Unit
37.03,-122.03,California,Santa Cruz County
37.01,-122.02,California,Santa Cruz County
37,-122.03,California,CAL Fire San Mateo Santa Cruz Unit
37.08,-122.04,California,Santa Cruz County
37.09,-122.02,California,Santa Cruz County
37.05,-122.03,California,CAL Fire San Mateo Santa Cruz Unit
37.06,-122.01,California,CAL Fire San Mateo Santa Cruz Unit
37.08,-122,California,CAL Fire San Mateo Santa Cruz Unit
37.11,-121.95,California,CAL Fire San Mateo Santa Cruz Unit
37.1,-121.96,California,Santa Cruz County
37.1,-121.87,California,CAL Fire San Mateo Santa Cruz Unit
37.1,-121.9,California,Santa Cruz County
37.04,-121.93,California,CAL Fire San Mateo Santa Cruz Unit
37.03,-121.96,California,Santa Cruz County
37.05,-121.93,California,CAL Fire San Mateo Santa Cruz Unit
37.06,-121.96,California,Santa Cruz County
37.05,-121.99,California,Santa Cruz County
37.06,-122,California,CAL Fire San Mateo Santa Cruz Unit
37.03,-122.01,California,Santa Cruz County
37.01,-121.97,California,CAL Fire San Mateo Santa Cruz Unit
36.99,-121.98,California,CAL Fire San Mateo Santa Cruz Unit
37,-121.97,California,CAL Fire San Mateo Santa Cruz Unit
36.98,-121.98,California,CAL Fire San Mateo Santa Cruz Unit
36.97,-121.98,California,CAL Fire San Mateo Santa Cruz Unit
36.96,-121.98,California,CAL Fire San Mateo Santa Cruz Unit
36.97,-121.99,California,CAL Fire San Mateo Santa Cruz Unit
36.96,-121.99,California,CAL Fire San Mateo Santa Cruz Unit
36.88,-121.96,California,CAL Fire San Mateo Santa Cruz Unit
36.97,-121.97,California,CAL Fire San Mateo Santa Cruz Unit
36.96,-121.97,California,CAL Fire San Mateo Santa Cruz Unit
36.98,-121.96,California,Santa Cruz County
36.98,-121.97,California,CAL Fire San Mateo Santa Cruz Unit
36.97,-121.96,California,CAL Fire San Mateo Santa Cruz Unit
36.98,-121.94,California,CAL Fire San Mateo Santa Cruz Unit
36.98,-121.95,California,CAL Fire San Mateo Santa Cruz Unit
36.97,-121.94,California,CAL Fire San Mateo Santa Cruz Unit
36.99,-121.93,California,CAL Fire San Mateo Santa Cruz Unit
37,-121.94,California,CAL Fire San Mateo Santa Cruz Unit
37,-121.96,California,Santa Cruz County
36.99,-121.96,California,CAL Fire San Mateo Santa Cruz Unit
36.99,-121.94,California,CAL Fire San Mateo Santa Cruz Unit
37,-121.86,California,Santa Cruz County
36.99,-121.91,California,Santa Cruz County
36.98,-121.91,California,Santa Cruz County
36.98,-121.88,California,CAL Fire San Mateo Santa Cruz Unit
36.97,-121.91,California,Santa Cruz County
36.95,-121.92,California,Santa Cruz County
36.96,-121.88,California,CAL Fire San Mateo Santa Cruz Unit
36.97,-121.9,California,CAL Fire San Mateo Santa Cruz Unit
36.93,-121.9,California,Santa Cruz County
36.95,-121.87,California,CAL Fire San Mateo Santa Cruz Unit
36.94,-121.84,California,Santa Cruz County
36.89,-121.89,California,Santa Cruz County
36.85,-121.91,California,Monterey County
36.86,-121.82,California,Santa Cruz County
37,-121.79,California,CAL Fire San Mateo Santa Cruz Unit
36.98,-121.83,California,CAL Fire San Mateo Santa Cruz Unit
36.95,-121.82,California,Santa Cruz County
37.02,-121.83,California,CAL Fire San Mateo Santa Cruz Unit
37,-121.76,California,Santa Cruz County
37.03,-121.79,California,Santa Cruz County
36.96,-121.69,California,Santa Cruz County
36.96,-121.75,California,Santa Cruz County
36.95,-121.75,California,Santa Cruz County
36.96,-121.77,California,Santa Cruz County
36.93,-121.73,California,CAL Fire San Mateo Santa Cruz Unit
36.93,-121.67,California,Santa Cruz County
40.59,-122.39,California,Shasta County
40.58,-122.39,California,Shasta County
40.58,-122.37,California,Shasta County
40.58,-122.38,California,Shasta County
40.58,-122.36,California,Shasta County
40.58,-122.34,California,Shasta County
40.57,-122.35,California,Shasta County
40.57,-122.34,California,Shasta County
40.57,-122.38,California,Shasta County
40.56,-122.38,California,Shasta County
40.54,-122.38,California,Shasta County
40.54,-122.37,California,Shasta County
40.58,-122.4,California,Shasta County
40.58,-122.41,California,Shasta County
40.57,-122.39,California,Shasta County
40.59,-122.42,California,Shasta County
40.61,-122.45,California,Shasta County
40.56,-122.45,California,Shasta County
40.57,-122.42,California,Shasta County
40.57,-122.4,California,Shasta County
40.62,-122.4,California,Shasta County
40.6,-122.42,California,Shasta County
40.6,-122.39,California,Shasta County
40.61,-122.38,California,Shasta County
40.6,-122.37,California,Shasta County
40.64,-122.39,California,Shasta County
40.62,-122.36,California,Shasta County
40.63,-122.34,California,Shasta County
40.6,-122.33,California,Shasta County
40.58,-122.32,California,Shasta County
40.58,-122.3,California,Shasta County
40.56,-122.36,California,Shasta County
40.55,-122.37,California,Shasta County
40.55,-122.36,California,Shasta County
40.52,-122.46,California,Shasta County
40.55,-122.41,California,Shasta County
40.53,-122.41,California,Shasta County
40.53,-122.39,California,Shasta County
40.52,-122.39,California,Shasta County
40.51,-122.4,California,Shasta County
40.52,-122.37,California,Shasta County
40.56,-122.35,California,Shasta County
40.54,-122.35,California,Shasta County
40.57,-122.36,California,Shasta County
40.57,-122.33,California,Shasta County
40.57,-122.32,California,Shasta County
40.55,-122.31,California,Shasta County
40.51,-122.34,California,Shasta County
40.52,-122.33,California,Shasta County
40.49,-122.31,California,Shasta County
40.5,-122.28,California,Shasta County
40.71,-122.4,California,Shasta County
40.66,-122.43,California,Shasta County
40.63,-122.42,California,Shasta County
40.69,-122.38,California,Shasta County
40.69,-122.36,California,Shasta County
40.68,-122.35,California,Shasta County
40.68,-122.36,California,Shasta County
40.67,-122.38,California,Shasta County
40.66,-122.36,California,Shasta County
40.65,-122.31,California,Shasta County
40.6,-122.25,California,Shasta County
40.63,-122.23,California,Shasta County
40.66,-122.25,California,Shasta County
40.71,-122.32,California,Shasta County
40.75,-122.31,California,Shasta County
40.53,-122.27,California,Shasta County
40.58,-122.26,California,Shasta County
40.57,-122.23,California,Shasta County
40.51,-122.24,California,Shasta County
40.45,-122.31,California,Shasta County
40.44,-122.29,California,Shasta County
40.43,-122.29,California,Shasta County
40.47,-122.29,California,Shasta County
40.47,-122.31,California,Shasta County
40.45,-122.3,California,Shasta County
40.46,-122.27,California,Shasta County
40.45,-122.24,California,Shasta County
40.42,-122.25,California,Shasta County
40.4,-122.23,California,Shasta County
40.39,-122.27,California,Shasta County
40.39,-122.29,California,Shasta County
40.48,-122.33,California,Shasta County
40.47,-122.33,California,Shasta County
40.48,-122.36,California,Shasta County
40.45,-122.37,California,CAL Fire Shasta Trinity Unit
40.44,-122.42,California,Shasta County
40.47,-122.43,California,Shasta County
40.46,-122.45,California,Shasta County
40.39,-122.37,California,Shasta County
40.42,-122.32,California,Shasta County
40.75,-122.56,California,CAL Fire Shasta Trinity Unit
40.61,-122.57,California,Shasta County
40.52,-122.66,California,Shasta County
40.4,-122.76,California,Shasta County
41.06,-122.34,California,Shasta County
40.89,-122.31,California,Shasta County
40.85,-122.45,California,Shasta County
40.95,-122.07,California,Shasta County
40.97,-121.89,California,CAL Fire Shasta Trinity Unit
40.77,-121.86,California,Shasta County
40.69,-121.83,California,Shasta County
40.64,-122.08,California,Shasta County
40.55,-122.06,California,Shasta County
40.52,-121.92,California,Shasta County
40.61,-121.67,California,Shasta County
40.48,-121.55,California,CAL Fire Lassen Modoc Plumas Unit
40.9,-121.64,California,Shasta County
40.87,-121.67,California,Shasta County
40.88,-121.65,California,Shasta County
40.89,-121.67,California,Shasta County
40.92,-121.63,California,Shasta County
40.82,-121.41,California,Shasta County
41.12,-121.47,California,CAL Fire Shasta Trinity Unit
41.04,-121.45,California,CAL Fire Shasta Trinity Unit
39.61,-120.08,California,Sierra County
39.56,-120.23,California,Sierra County
39.66,-120.48,California,Sierra County
39.67,-120.24,California,Sierra County
39.63,-120.73,California,CAL Fire Nevada Yuba Placer Unit
39.56,-120.92,California,Sierra County
39.52,-120.51,California,CAL Fire Nevada Yuba Placer Unit
41.78,-121.62,California,Siskiyou County
41.86,-121.93,California,Siskiyou County
41.86,-122.33,California,Siskiyou County
41.81,-122.53,California,Siskiyou County
41.66,-122.26,California,Siskiyou County
41.95,-122.64,California,Siskiyou County
41.86,-123.26,California,Siskiyou County
41.8,-123.38,California,Siskiyou County
41.6,-123.41,California,Siskiyou County
41.7,-122.92,California,Siskiyou County
41.69,-122.56,California,Siskiyou County
41.74,-122.61,California,Siskiyou County
41.74,-122.64,California,Siskiyou County
41.73,-122.64,California,Siskiyou County
41.72,-122.65,California,Siskiyou County
41.76,-122.73,California,Siskiyou County
41.63,-122.64,California,Siskiyou County
41.53,-122.56,California,Siskiyou County
41.48,-122.93,California,Siskiyou County
41.46,-122.9,California,Siskiyou County
41.26,-123.08,California,Siskiyou County
41.54,-122.38,California,Siskiyou County
41.43,-122.49,California,Siskiyou County
41.43,-122.38,California,Siskiyou County
41.41,-122.37,California,Siskiyou County
41.41,-122.39,California,Siskiyou County
41.31,-122.32,California,Siskiyou County
41.32,-122.3,California,Siskiyou County
41.31,-122.3,California,Siskiyou County
41.38,-122.28,California,Siskiyou County
41.28,-122.45,California,Siskiyou County
41.21,-122.34,California,Siskiyou County
41.23,-122.27,California,Siskiyou County
41.2,-122.27,California,Siskiyou County
41.5,-121.76,California,Siskiyou County
41.32,-122.09,California,Siskiyou County
38.12,-122.22,California,Solano County
38.13,-122.19,California,Solano County
38.11,-122.21,California,Solano County
38.1,-122.21,California,Solano County
38.11,-122.22,California,Solano County
38.1,-122.22,California,Solano County
38.09,-122.22,California,Solano County
38.09,-122.21,California,Solano County
38.09,-122.2,California,Solano County
38.08,-122.22,California,Solano County
38.07,-122.22,California,Solano County
38.09,-122.25,California,Solano County
38.09,-122.23,California,Solano County
38.07,-122.24,California,Solano County
38.1,-122.26,California,Solano County
38.1,-122.25,California,Solano County
38.1,-122.23,California,Solano County
38.1,-122.24,California,Solano County
38.11,-122.24,California,Solano County
38.12,-122.23,California,Solano County
38.11,-122.23,California,Solano County
38.13,-122.23,California,Solano County
38.13,-122.24,California,Solano County
38.12,-122.24,California,Solano County
38.12,-122.25,California,Solano County
38.11,-122.25,California,Solano County
38.11,-122.26,California,Solano County
38.12,-122.26,California,Solano County
38.12,-122.27,California,Solano County
38.15,-122.26,California,Solano County
38.14,-122.26,California,Solano County
38.12,-122.32,California,Solano County
38.13,-122.26,California,Solano County
38.14,-122.24,California,Solano County
38.15,-122.24,California,Solano County
38.15,-122.25,California,Solano County
38.15,-122.22,California,Solano County
38.15,-122.23,California,Solano County
38.14,-122.23,California,Solano County
38.04,-122.15,California,Solano County
38.05,-122.16,California,Solano County
38.07,-122.19,California,Solano County
38.07,-122.18,California,Solano County
38.07,-122.17,California,Solano County
38.07,-122.16,California,Solano County
38.06,-122.17,California,Solano County
38.06,-122.15,California,Solano County
38.08,-122.17,California,Solano County
38.1,-122.2,California,Solano County
38.09,-122.19,California,Solano County
38.05,-122.14,California,Solano County
38.07,-122.14,California,Solano County
38.09,-122.11,California,Solano County
38.26,-122.13,California,Solano County
38.29,-122.15,California,CAL Fire Sonoma Lake Napa Unit
38.29,-122.18,California,Solano County
38.23,-122.18,California,Solano County
38.16,-122.14,California,Solano County
38.17,-122.18,California,Solano County
38.26,-122.07,California,Solano County
38.24,-122.1,California,Solano County
38.27,-122.06,California,Solano County
38.27,-122.07,California,Solano County
38.3,-122.08,California,Solano County
38.28,-122.04,California,Solano County
38.28,-122.03,California,Solano County
38.3,-122.03,California,Solano County
38.28,-122,California,Solano County
38.29,-121.98,California,Solano County
38.15,-121.99,California,Solano County
38.26,-122.05,California,Solano County
38.25,-122.05,California,Solano County
38.25,-122.06,California,Solano County
38.26,-122.06,California,Solano County
38.24,-122.07,California,Solano County
38.25,-122.04,California,Solano County
38.26,-122.04,California,Solano County
38.27,-122.04,California,Solano County
38.27,-122.03,California,Solano County
38.26,-122.03,California,Solano County
38.26,-122.02,California,Solano County
38.25,-122.03,California,Solano County
38.27,-122.02,California,Solano County
38.27,-122.01,California,Solano County
38.23,-122,California,Solano County
38.24,-122.03,California,Solano County
38.24,-122.04,California,Solano County
38.25,-122.01,California,Solano County
38.25,-122.02,California,Solano County
38.25,-122,California,Solano County
38.25,-121.98,California,Solano County
38.26,-122.01,California,Solano County
38.27,-121.99,California,Solano County
38.26,-121.99,California,Solano County
38.27,-121.94,California,Solano County
38.37,-121.94,California,Solano County
38.38,-121.94,California,Solano County
38.36,-121.94,California,Solano County
38.48,-121.99,California,Solano County
38.44,-122.01,California,Solano County
38.41,-122,California,Solano County
38.41,-122.07,California,Solano County
38.43,-121.95,California,Solano County
38.41,-121.94,California,Solano County
38.37,-121.92,California,Solano County
38.34,-121.96,California,Solano County
38.35,-121.95,California,Solano County
38.35,-121.94,California,Solano County
38.34,-121.92,California,Solano County
38.34,-121.95,California,Solano County
38.33,-121.96,California,Solano County
38.32,-121.96,California,Solano County
38.31,-121.93,California,Solano County
38.32,-121.98,California,Solano County
38.36,-121.98,California,Solano County
38.35,-121.99,California,Solano County
38.35,-122,California,Solano County
38.35,-122.01,California,Solano County
38.36,-122.01,California,Solano County
38.35,-121.97,California,Solano County
38.34,-121.97,California,Solano County
38.35,-121.96,California,Solano County
38.36,-121.96,California,Solano County
38.35,-121.98,California,Solano County
38.34,-121.98,California,Solano County
38.34,-121.99,California,Solano County
38.38,-122,California,Solano County
38.37,-122.01,California,Solano County
38.38,-122.02,California,Solano County
38.37,-122.02,California,Solano County
38.39,-121.98,California,Solano County
38.37,-121.98,California,Solano County
38.37,-122,California,Solano County
38.36,-121.99,California,Solano County
38.36,-122,California,Solano County
38.36,-121.82,California,Solano County
38.49,-121.81,California,Solano County
38.41,-121.76,California,Solano County
38.45,-121.81,California,Solano County
38.46,-121.82,California,Solano County
38.43,-121.85,California,Solano County
38.45,-121.83,California,Solano County
38.43,-121.83,California,Solano County
38.43,-121.81,California,Solano County
38.25,-121.76,California,Solano County
38.16,-121.69,California,Solano County
38.13,-121.73,California,Solano County
38.15,-121.74,California,CAL Fire Sonoma Lake Napa Unit
38.13,-121.84,California,Solano County
38.27,-122.42,California,Sonoma County
38.22,-122.49,California,Sonoma County
38.16,-122.41,California,Sonoma County
38.3,-122.45,California,Sonoma County
38.3,-122.47,California,Sonoma County
38.31,-122.42,California,Sonoma County
38.34,-122.44,California,Sonoma County
38.29,-122.46,California,Sonoma County
38.28,-122.45,California,Sonoma County
38.29,-122.47,California,Sonoma County
38.27,-122.45,California,Sonoma County
38.27,-122.52,California,Sonoma County
38.32,-122.53,California,Sonoma County
38.32,-122.49,California,Sonoma County
38.31,-122.49,California,Sonoma County
38.3,-122.49,California,Sonoma County
38.3,-122.48,California,Sonoma County
38.29,-122.49,California,Sonoma County
38.27,-122.49,California,Sonoma County
38.34,-122.47,California,Sonoma County
38.32,-122.48,California,Sonoma County
38.31,-122.48,California,Sonoma County
38.42,-122.55,California,Sonoma County
38.38,-122.58,California,Sonoma County
38.4,-122.5,California,Sonoma County
38.35,-122.5,California,Sonoma County
38.36,-122.54,California,Sonoma County
38.24,-122.61,California,Sonoma County
38.23,-122.61,California,Sonoma County
38.24,-122.62,California,Sonoma County
38.25,-122.61,California,Sonoma County
38.24,-122.6,California,Sonoma County
38.25,-122.63,California,Sonoma County
38.25,-122.62,California,Sonoma County
38.26,-122.61,California,Sonoma County
38.27,-122.57,California,Sonoma County
38.17,-122.51,California,Sonoma County
38.27,-122.65,California,Sonoma County
38.26,-122.63,California,Sonoma County
38.27,-122.66,California,Sonoma County
38.24,-122.63,California,Sonoma County
38.23,-122.63,California,Sonoma County
38.23,-122.64,California,Sonoma County
38.22,-122.63,California,Sonoma County
38.21,-122.63,California,Sonoma County
38.23,-122.65,California,Sonoma County
38.2,-122.66,California,Sonoma County
38.24,-122.64,California,Sonoma County
38.25,-122.65,California,Sonoma County
38.24,-122.65,California,Sonoma County
38.25,-122.64,California,Sonoma County
38.27,-122.69,California,Sonoma County
38.25,-122.67,California,Sonoma County
38.25,-122.68,California,Sonoma County
38.24,-122.67,California,Sonoma County
38.29,-122.77,California,Sonoma County
38.26,-122.73,California,Sonoma County
38.23,-122.7,California,Sonoma County
38.35,-122.72,California,Sonoma County
38.31,-122.72,California,Sonoma County
38.31,-122.67,California,Sonoma County
38.3,-122.69,California,Sonoma County
38.34,-122.73,California,Sonoma County
38.32,-122.69,California,Sonoma County
38.33,-122.71,California,Sonoma County
38.31,-122.7,California,Sonoma County
38.33,-122.7,California,Sonoma County
38.34,-122.69,California,Sonoma County
38.34,-122.71,California,Sonoma County
38.35,-122.69,California,Sonoma County
38.35,-122.71,California,Sonoma County
